idade,renda_anual,tipo_moradia,tempo_emprego,finalidade_emprestimo,classe_emprestimo,valor_emprestimo,taxa_juros,inadimplente,percentual_renda,historico_inadimplencia,tempo_historico_credito
31,81600,Financiada,0.0,Reforma residencial,C,4000,13.57,0,0.05,Não,7
33,81804,Financiada,4.0,Consolidação de dívidas,A,9000,8.0,0,0.11,Não,8
29,75840,Própria,5.0,Reforma residencial,G,25000,21.27,1,0.33,Não,6
29,81900,Financiada,13.0,Empreendedorismo,A,8000,7.66,0,0.1,Não,10
32,45000,Alugada,9.0,Saúde,A,12000,7.88,0,0.27,Não,6
33,45000,Alugada,4.0,Saúde,A,12000,7.88,0,0.27,Não,6
28,81996,Financiada,12.0,Educação,B,3000,12.42,0,0.04,Não,5
29,39000,Própria,10.0,Pessoal,C,9000,12.72,0,0.23,Sim,9
35,45000,Alugada,3.0,Saúde,B,12000,11.26,0,0.27,Não,5
35,82000,Financiada,3.0,Pessoal,A,18800,7.51,0,0.23,Não,10
29,76000,Financiada,9.0,Consolidação de dívidas,D,4400,16.29,1,0.06,Sim,10
28,82000,Financiada,3.0,Reforma residencial,D,25000,16.29,0,0.3,Não,5
27,82000,Financiada,11.0,Empreendedorismo,A,4000,7.9,0,0.05,Não,10
33,82000,Financiada,2.0,Educação,A,6000,7.51,0,0.07,Não,10
29,82000,Própria,5.0,Pessoal,C,21000,14.65,0,0.26,Sim,5
27,82000,Financiada,11.0,Pessoal,A,10000,7.51,0,0.12,Não,9
29,82000,Financiada,5.0,Saúde,B,20000,10.99,0,0.24,Não,7
28,46000,Alugada,3.0,Saúde,B,12000,,0,0.26,Não,8
31,82000,Financiada,15.0,Pessoal,B,8000,11.99,0,0.1,Não,5
29,46000,Alugada,4.0,Saúde,B,12000,10.74,0,0.26,Não,10
32,82000,Financiada,4.0,Educação,D,8000,16.89,0,0.1,Não,8
28,40000,Alugada,0.0,Consolidação de dívidas,E,12000,15.57,1,0.3,Não,7
33,82000,Financiada,2.0,Pessoal,B,20000,10.99,0,0.24,Não,10
27,82000,Financiada,3.0,Empreendedorismo,A,10000,6.92,0,0.12,Não,9
27,82000,Financiada,0.0,Empreendedorismo,B,14000,10.0,0,0.17,Não,7
28,82000,Financiada,8.0,Educação,A,18000,7.66,0,0.22,Não,9
31,82000,Financiada,4.0,Educação,A,10000,7.29,0,0.12,Não,5
32,82000,Financiada,13.0,Pessoal,B,10000,10.36,0,0.12,Não,9
35,82000,Financiada,4.0,Reforma residencial,E,10000,16.69,0,0.12,Sim,9
28,82000,Financiada,0.0,Empreendedorismo,C,15000,12.98,0,0.18,Sim,8
31,82000,Financiada,15.0,Reforma residencial,A,9000,5.42,0,0.11,Não,9
29,47256,Alugada,5.0,Empreendedorismo,A,12000,7.29,0,0.25,Não,8
29,47500,Alugada,0.0,Pessoal,A,12000,8.94,0,0.25,Não,5
30,82000,Financiada,5.0,Pessoal,A,5000,6.76,0,0.06,Não,8
31,47700,Alugada,2.0,Saúde,B,12000,11.99,0,0.25,Não,5
28,47840,Alugada,0.0,Saúde,B,12000,,0,0.25,Não,7
32,64600,Financiada,12.0,Saúde,B,25000,11.36,1,0.33,Não,5
27,48000,Alugada,5.0,Empreendedorismo,B,12000,11.71,0,0.25,Não,6
27,42000,Alugada,5.0,Consolidação de dívidas,E,12000,16.0,1,0.29,Sim,5
34,76000,Financiada,13.0,Consolidação de dívidas,E,20000,17.74,1,0.26,Não,5
29,76000,Financiada,13.0,Reforma residencial,F,20000,16.08,1,0.26,Sim,6
32,48400,Alugada,1.0,Saúde,A,12000,6.62,0,0.25,Não,7
35,82008,Financiada,7.0,Reforma residencial,A,7200,6.62,0,0.09,Não,7
28,60000,Alugada,2.0,Empreendedorismo,B,12000,9.91,0,0.2,Não,10
31,82116,Financiada,12.0,Reforma residencial,C,2800,12.68,0,0.03,Sim,9
30,60000,Alugada,0.0,Pessoal,B,12000,11.71,0,0.2,Não,9
30,54000,Alugada,1.0,Educação,A,12000,6.62,1,0.22,Não,6
33,82404,Própria,8.0,Educação,D,14400,16.0,0,0.17,Sim,7
29,60000,Alugada,7.0,Saúde,B,12000,9.91,0,0.2,Não,7
28,82500,Financiada,12.0,Saúde,A,11000,7.49,0,0.13,Não,9
27,60000,Alugada,0.0,Empreendedorismo,C,12000,13.49,0,0.2,Sim,6
31,60000,Alugada,0.0,Saúde,A,12000,7.49,0,0.2,Não,9
30,82500,Financiada,7.0,Educação,D,10000,15.65,0,0.12,Sim,9
27,82500,Financiada,3.0,Pessoal,A,11100,8.94,0,0.13,Não,5
30,60000,Alugada,5.0,Pessoal,B,12000,10.99,0,0.2,Não,7
31,82524,Financiada,4.0,Empreendedorismo,A,12000,6.62,0,0.15,Não,8
30,60000,Alugada,1.0,Reforma residencial,C,12000,13.84,0,0.2,Sim,7
31,60000,Alugada,5.0,Reforma residencial,A,12000,7.49,0,0.2,Não,10
34,60000,Alugada,3.0,Empreendedorismo,A,12000,6.92,0,0.2,Não,9
29,82600,Financiada,6.0,Empreendedorismo,B,19450,9.91,0,0.24,Não,10
30,65144,Financiada,9.0,Saúde,E,5000,16.35,1,0.07,Sim,6
31,82656,Outra,10.0,Consolidação de dívidas,C,6000,12.09,0,0.07,Sim,9
28,60000,Alugada,3.0,Pessoal,A,12000,6.17,0,0.2,Não,6
28,82800,Financiada,10.0,Empreendedorismo,B,18000,,0,0.22,Não,7
31,60000,Alugada,2.0,Pessoal,C,12000,13.98,0,0.2,Não,5
27,83000,Financiada,11.0,Educação,A,3500,6.03,0,0.04,Não,5
30,60000,Alugada,4.0,Pessoal,B,12000,10.99,0,0.2,Não,10
29,60000,Alugada,2.0,Pessoal,C,12000,14.22,0,0.2,Sim,6
29,83000,Financiada,13.0,Reforma residencial,A,7500,8.9,0,0.09,Não,6
28,83000,Financiada,6.0,Consolidação de dívidas,B,5000,,0,0.06,Não,9
28,54000,Alugada,2.0,Saúde,D,12000,15.31,1,0.22,Não,7
28,60000,Alugada,2.0,Pessoal,B,12000,12.18,0,0.2,Não,10
27,83000,Financiada,,Empreendedorismo,A,8800,8.49,0,0.11,Não,9
33,83000,Financiada,14.0,Consolidação de dívidas,A,18000,8.49,0,0.22,Não,6
27,60000,Alugada,2.0,Saúde,C,12000,13.92,0,0.2,Sim,8
27,83000,Financiada,11.0,Empreendedorismo,C,2500,13.99,0,0.03,Sim,8
31,83000,Financiada,11.0,Saúde,A,7500,,0,0.09,Não,6
31,83000,Financiada,3.0,Educação,A,7500,7.66,0,0.09,Não,10
28,83000,Financiada,9.0,Consolidação de dívidas,B,12000,10.74,0,0.14,Não,6
30,83000,Financiada,4.0,Consolidação de dívidas,B,20000,11.11,0,0.24,Não,6
29,83000,Financiada,5.0,Empreendedorismo,A,7500,,0,0.09,Não,10
34,60000,Alugada,0.0,Educação,C,12000,12.22,0,0.2,Sim,7
35,83000,Financiada,17.0,Reforma residencial,D,15000,,0,0.18,Não,6
32,83000,Financiada,1.0,Educação,A,10000,8.0,0,0.12,Não,5
30,61000,Alugada,4.0,Educação,A,12000,6.92,0,0.2,Não,9
27,61000,Alugada,1.0,Empreendedorismo,B,12000,12.21,0,0.2,Não,5
35,83004,Financiada,6.0,Reforma residencial,A,15000,,0,0.18,Não,7
29,83004,Financiada,3.0,Pessoal,B,4500,11.49,0,0.05,Não,10
28,24000,Alugada,,Pessoal,C,3000,15.23,0,0.13,Sim,7
31,24000,Alugada,2.0,Consolidação de dívidas,A,3000,7.49,0,0.13,Não,10
33,24000,Alugada,2.0,Saúde,A,3000,6.62,0,0.13,Não,9
28,83135,Financiada,3.0,Educação,C,8000,13.99,0,0.1,Sim,10
28,83137,Financiada,12.0,Saúde,C,3600,14.72,0,0.04,Não,9
30,24000,Alugada,8.0,Pessoal,A,3000,,1,0.13,Não,6
29,24000,Alugada,1.0,Pessoal,B,3000,11.14,0,0.13,Não,6
28,24000,Alugada,4.0,Empreendedorismo,A,3000,9.32,0,0.13,Não,6
33,83200,Financiada,18.0,Reforma residencial,A,13000,6.99,0,0.16,Não,7
34,83200,Financiada,3.0,Pessoal,C,5000,14.79,0,0.06,Sim,8
28,25000,Alugada,0.0,Consolidação de dívidas,A,3000,5.42,0,0.12,Não,6
27,25000,Alugada,0.0,Reforma residencial,D,3000,15.62,1,0.12,Não,5
32,25000,Alugada,0.0,Pessoal,C,3000,13.48,0,0.12,Sim,6
28,83500,Financiada,1.0,Educação,A,8000,7.14,0,0.1,Não,8
35,25000,Alugada,0.0,Empreendedorismo,D,3000,15.33,1,0.12,Não,8
34,25000,Alugada,3.0,Empreendedorismo,A,3000,7.4,0,0.12,Não,8
30,25000,Alugada,0.0,Consolidação de dívidas,A,3000,,0,0.12,Não,7
28,25000,Alugada,2.0,Educação,C,3000,13.22,0,0.12,Sim,8
32,83820,Financiada,5.0,Educação,B,12800,9.99,0,0.15,Não,6
27,83886,Financiada,11.0,Empreendedorismo,A,15000,6.03,0,0.18,Não,6
34,25200,Alugada,,Empreendedorismo,A,3000,7.66,0,0.12,Não,8
27,25200,Alugada,,Pessoal,D,3000,15.58,1,0.12,Sim,6
30,84000,Financiada,1.0,Consolidação de dívidas,B,6000,,0,0.07,Não,6
28,25596,Alugada,12.0,Empreendedorismo,B,3000,,0,0.12,Não,9
28,84000,Própria,8.0,Empreendedorismo,A,25000,7.9,0,0.3,Não,7
30,25716,Alugada,1.0,Pessoal,C,3000,13.72,0,0.12,Não,10
27,26208,Alugada,0.0,Educação,C,3000,13.98,0,0.11,Não,10
27,84000,Financiada,2.0,Pessoal,B,7000,12.69,0,0.08,Não,10
31,84000,Financiada,0.0,Pessoal,A,7000,7.9,0,0.08,Não,6
27,26880,Alugada,1.0,Consolidação de dívidas,A,3000,5.79,0,0.11,Não,10
34,84000,Financiada,10.0,Empreendedorismo,A,30000,7.9,0,0.36,Não,8
33,84000,Financiada,17.0,Empreendedorismo,A,20000,5.99,0,0.24,Não,8
27,27500,Alugada,0.0,Educação,B,3000,10.99,0,0.11,Não,5
34,84000,Financiada,6.0,Educação,A,2400,7.49,0,0.03,Não,6
29,84000,Financiada,11.0,Saúde,A,15000,6.99,0,0.18,Não,7
32,27600,Alugada,5.0,Saúde,B,3000,11.12,1,0.11,Não,8
28,27600,Alugada,3.0,Empreendedorismo,C,3000,13.57,0,0.11,Não,10
28,28000,Alugada,3.0,Empreendedorismo,A,3000,6.91,0,0.11,Não,10
31,84000,Financiada,12.0,Reforma residencial,A,10000,5.99,0,0.12,Não,8
28,84000,Própria,12.0,Empreendedorismo,D,25000,15.62,0,0.3,Sim,5
28,84000,Financiada,0.0,Educação,B,1000,9.99,0,0.01,Não,10
27,78000,Financiada,5.0,Pessoal,B,6775,10.59,1,0.09,Não,5
27,28800,Alugada,0.0,Educação,A,3000,7.88,1,0.1,Não,7
29,84000,Financiada,9.0,Reforma residencial,A,5900,7.66,0,0.07,Não,9
27,84000,Financiada,3.0,Consolidação de dívidas,A,7000,7.29,0,0.08,Não,5
30,84000,Financiada,13.0,Reforma residencial,B,12000,11.11,0,0.14,Não,9
34,28880,Alugada,2.0,Empreendedorismo,C,3000,11.78,0,0.1,Não,9
28,84000,Financiada,12.0,Saúde,B,20500,10.0,0,0.24,Não,5
29,84000,Própria,13.0,Pessoal,A,6000,5.42,0,0.07,Não,5
30,29102,Alugada,2.0,Empreendedorismo,A,3000,7.9,0,0.1,Não,9
32,84000,Financiada,15.0,Saúde,A,15000,6.91,0,0.18,Não,7
35,30000,Alugada,0.0,Consolidação de dívidas,B,3000,10.65,0,0.1,Não,9
32,30000,Alugada,7.0,Educação,B,3000,12.42,0,0.1,Não,8
35,84000,Própria,4.0,Reforma residencial,A,9000,6.76,0,0.11,Não,6
28,62000,Alugada,0.0,Empreendedorismo,B,12000,10.65,0,0.19,Não,8
30,62000,Alugada,14.0,Saúde,B,12000,11.71,0,0.19,Não,9
31,84000,Financiada,2.0,Empreendedorismo,A,7600,7.51,0,0.09,Não,5
28,62000,Alugada,2.0,Educação,C,12000,,0,0.19,Não,10
31,84000,Financiada,2.0,Educação,D,10400,14.96,0,0.12,Não,7
33,66300,Financiada,3.0,Saúde,D,22000,14.59,1,0.28,Não,8
34,84000,Financiada,15.0,Pessoal,B,9250,11.36,0,0.11,Não,8
28,84000,Financiada,1.0,Pessoal,A,8400,7.51,0,0.1,Não,10
34,62000,Alugada,5.0,Empreendedorismo,B,12000,10.99,0,0.19,Não,6
27,84000,Financiada,11.0,Pessoal,D,14000,15.7,0,0.17,Sim,7
29,62200,Alugada,3.0,Pessoal,E,12000,19.03,0,0.19,Não,6
27,62400,Alugada,5.0,Saúde,B,12000,12.42,0,0.19,Não,6
29,84000,Própria,11.0,Educação,B,15000,12.18,0,0.18,Não,10
29,84000,Financiada,1.0,Reforma residencial,B,20000,11.83,0,0.24,Não,5
33,84000,Financiada,9.0,Educação,D,20000,14.61,0,0.24,Sim,5
28,62496,Alugada,4.0,Educação,A,12000,6.91,0,0.19,Não,5
35,62496,Alugada,6.0,Empreendedorismo,D,12000,14.11,0,0.19,Sim,8
28,62500,Alugada,3.0,Consolidação de dívidas,A,12000,,0,0.19,Não,7
29,84000,Financiada,8.0,Empreendedorismo,A,10000,,0,0.12,Não,8
32,63000,Alugada,4.0,Empreendedorismo,A,12000,6.62,0,0.19,Não,10
28,63000,Alugada,0.0,Saúde,B,12000,10.37,0,0.19,Não,10
29,78132,Financiada,11.0,Consolidação de dívidas,D,25000,15.33,1,0.32,Sim,6
35,63600,Alugada,3.0,Educação,B,12000,11.49,0,0.19,Não,8
29,84500,Financiada,3.0,Pessoal,A,35000,8.9,0,0.41,Não,6
27,64000,Alugada,0.0,Saúde,C,12000,13.49,0,0.19,Sim,5
28,84500,Financiada,13.0,Reforma residencial,C,9600,15.27,0,0.11,Não,5
31,38000,Própria,8.0,Educação,C,6600,13.47,0,0.17,Não,5
27,38000,Própria,11.0,Reforma residencial,A,4000,7.68,0,0.11,Não,9
27,84780,Financiada,5.0,Empreendedorismo,A,18000,7.51,0,0.21,Não,10
30,38000,Própria,0.0,Educação,B,6000,11.58,0,0.16,Não,7
31,64450,Alugada,3.0,Empreendedorismo,C,12000,12.73,0,0.19,Não,8
27,84906,Financiada,11.0,Consolidação de dívidas,A,4500,7.51,0,0.05,Não,10
30,84996,Financiada,4.0,Pessoal,B,8000,12.69,0,0.09,Não,7
31,84996,Financiada,1.0,Empreendedorismo,A,2500,8.49,0,0.03,Não,10
33,65000,Alugada,17.0,Empreendedorismo,C,12000,,0,0.18,Não,8
32,84996,Financiada,7.0,Consolidação de dívidas,C,6000,12.99,0,0.07,Sim,7
32,84996,Financiada,5.0,Saúde,B,20000,8.88,0,0.24,Não,5
29,59000,Alugada,4.0,Consolidação de dívidas,D,12000,16.49,1,0.2,Sim,9
30,65000,Alugada,1.0,Pessoal,B,12000,11.49,0,0.18,Não,7
34,65000,Alugada,2.0,Consolidação de dívidas,A,12000,7.49,0,0.18,Não,7
27,65000,Alugada,0.0,Pessoal,B,12000,,0,0.18,Não,5
31,78996,Financiada,2.0,Educação,B,15600,12.53,1,0.2,Não,5
32,84996,Financiada,4.0,Empreendedorismo,A,9000,9.32,0,0.11,Não,6
29,84996,Financiada,13.0,Consolidação de dívidas,A,6000,7.68,0,0.07,Não,8
30,85000,Própria,12.0,Empreendedorismo,A,7800,6.03,0,0.09,Não,10
28,67000,Alugada,3.0,Reforma residencial,B,12000,,0,0.18,Não,5
33,73000,Financiada,6.0,Consolidação de dívidas,D,5000,16.29,1,0.07,Não,9
28,67000,Alugada,,Educação,A,12000,,0,0.18,Não,7
27,67000,Alugada,5.0,Pessoal,C,12000,13.23,0,0.18,Sim,7
31,68000,Alugada,4.0,Consolidação de dívidas,A,12000,7.66,0,0.18,Não,8
31,68000,Alugada,0.0,Saúde,B,12000,,0,0.18,Não,6
27,85000,Financiada,9.0,Saúde,B,24000,11.71,0,0.28,Não,10
35,85000,Financiada,2.0,Saúde,B,14000,10.65,0,0.16,Não,5
29,63600,Alugada,5.0,Consolidação de dívidas,B,12000,12.42,1,0.19,Não,8
27,69805,Alugada,3.0,Empreendedorismo,B,12000,10.25,0,0.17,Não,9
30,85000,Financiada,2.0,Educação,A,15000,6.03,0,0.18,Não,8
28,70000,Alugada,1.0,Reforma residencial,C,12000,14.27,0,0.17,Sim,6
27,70000,Alugada,0.0,Saúde,B,12000,10.65,0,0.17,Não,8
27,85000,Financiada,12.0,Empreendedorismo,A,3800,6.03,0,0.04,Não,6
28,85000,Financiada,0.0,Educação,E,24000,19.03,0,0.28,Não,7
27,85000,Financiada,11.0,Educação,A,12000,6.62,0,0.14,Não,10
29,85000,Financiada,9.0,Saúde,B,15000,10.65,0,0.18,Não,9
27,73000,Financiada,3.0,Consolidação de dívidas,B,18000,12.69,1,0.25,Não,6
33,70000,Alugada,6.0,Pessoal,D,12000,15.65,0,0.17,Sim,5
31,70000,Alugada,8.0,Reforma residencial,A,12000,,0,0.17,Não,6
27,70000,Alugada,6.0,Empreendedorismo,B,12000,10.99,0,0.17,Não,8
32,37440,Própria,0.0,Saúde,D,5000,15.37,0,0.13,Não,5
27,37404,Própria,,Reforma residencial,A,6000,5.42,0,0.16,Não,6
28,85000,Financiada,5.0,Educação,D,16800,16.49,0,0.2,Não,8
29,71000,Alugada,1.0,Saúde,C,12000,,0,0.17,Não,5
30,71000,Alugada,2.0,Reforma residencial,A,12000,8.9,0,0.17,Não,8
29,85000,Financiada,14.0,Empreendedorismo,B,7500,11.49,0,0.09,Não,10
29,71000,Alugada,1.0,Consolidação de dívidas,C,12000,13.16,0,0.17,Sim,9
28,72000,Alugada,4.0,Empreendedorismo,C,12000,13.49,0,0.17,Sim,6
30,37200,Própria,,Empreendedorismo,A,10000,6.03,0,0.27,Não,10
28,72000,Alugada,3.0,Saúde,C,12000,14.27,0,0.17,Sim,6
27,72000,Alugada,11.0,Educação,A,12000,6.62,0,0.17,Não,8
34,85000,Financiada,2.0,Reforma residencial,D,15000,15.99,0,0.18,Sim,9
28,85000,Financiada,4.0,Pessoal,B,35000,9.99,0,0.41,Não,5
34,85000,Financiada,6.0,Reforma residencial,B,24000,11.49,0,0.28,Não,7
28,85000,Financiada,2.0,Educação,A,15000,8.49,0,0.18,Não,7
35,85000,Financiada,9.0,Consolidação de dívidas,A,21000,7.49,0,0.25,Não,9
28,85000,Financiada,8.0,Pessoal,A,12500,7.49,0,0.15,Não,7
33,72000,Alugada,3.0,Saúde,B,12000,11.99,0,0.17,Não,5
32,72000,Alugada,5.0,Empreendedorismo,B,12000,10.62,0,0.17,Não,5
28,85000,Financiada,6.0,Empreendedorismo,A,9075,7.49,0,0.11,Não,10
29,62050,Financiada,13.0,Saúde,E,3600,17.99,1,0.05,Não,9
34,66000,Alugada,5.0,Consolidação de dívidas,D,12000,14.3,1,0.18,Não,6
35,85000,Financiada,2.0,Educação,B,8400,11.99,0,0.1,Não,9
32,85000,Financiada,3.0,Empreendedorismo,E,8000,18.79,0,0.09,Sim,5
30,85000,Financiada,14.0,Saúde,A,6000,5.42,0,0.07,Não,8
28,72500,Alugada,1.0,Consolidação de dívidas,A,12000,7.49,0,0.17,Não,6
27,85000,Financiada,11.0,Pessoal,A,10000,7.49,0,0.12,Não,8
34,73000,Financiada,6.0,Pessoal,D,7500,15.99,1,0.1,Sim,5
31,85000,Financiada,9.0,Empreendedorismo,D,16000,,0,0.19,Sim,10
34,85000,Financiada,,Reforma residencial,B,6500,9.63,0,0.08,Não,7
28,73200,Alugada,2.0,Pessoal,A,12000,8.9,0,0.16,Não,10
27,73660,Alugada,4.0,Reforma residencial,E,12000,14.18,0,0.16,Não,7
27,74000,Alugada,2.0,Empreendedorismo,B,12000,12.18,0,0.16,Não,6
27,40000,Alugada,2.0,Educação,A,3000,7.4,0,0.07,Não,9
27,40800,Alugada,,Saúde,C,3000,13.48,0,0.07,Sim,5
28,85000,Financiada,1.0,Saúde,A,5000,6.92,0,0.06,Não,8
30,85000,Financiada,0.0,Reforma residencial,C,18000,13.06,0,0.21,Não,5
28,41000,Alugada,0.0,Empreendedorismo,B,3000,11.11,0,0.07,Não,6
31,35000,Alugada,1.0,Empreendedorismo,D,3000,14.74,1,0.09,Sim,9
32,41000,Alugada,17.0,Saúde,C,3000,,0,0.07,Sim,7
35,85000,Financiada,0.0,Pessoal,B,12000,10.0,0,0.14,Não,5
28,85000,Financiada,3.0,Consolidação de dívidas,B,20000,9.62,0,0.24,Não,5
29,42000,Alugada,5.0,Saúde,B,3000,12.69,0,0.07,Não,5
31,85000,Financiada,15.0,Pessoal,A,4500,6.54,0,0.05,Não,6
32,42000,Alugada,4.0,Saúde,A,3000,7.49,0,0.07,Não,10
29,85000,Financiada,12.0,Pessoal,B,25000,9.25,0,0.29,Não,10
27,36000,Alugada,4.0,Reforma residencial,D,3000,15.62,1,0.08,Não,7
35,36000,Alugada,2.0,Pessoal,D,3000,,1,0.08,Não,10
29,85000,Financiada,9.0,Empreendedorismo,B,20000,10.38,0,0.24,Não,9
27,85000,Própria,6.0,Empreendedorismo,A,20000,7.88,0,0.24,Não,6
33,85000,Financiada,0.0,Consolidação de dívidas,C,5000,13.61,0,0.06,Sim,7
27,85000,Própria,2.0,Empreendedorismo,C,10000,13.23,0,0.12,Não,7
27,37000,Própria,1.0,Empreendedorismo,D,16750,15.33,0,0.45,Sim,10
28,42000,Alugada,4.0,Saúde,B,3000,10.25,0,0.07,Não,10
27,42000,Alugada,2.0,Educação,A,3000,8.94,0,0.07,Não,5
27,42000,Alugada,1.0,Empreendedorismo,B,3000,11.83,0,0.07,Não,5
27,42000,Alugada,6.0,Consolidação de dívidas,C,3000,,0,0.07,Sim,7
27,85000,Financiada,8.0,Empreendedorismo,B,7500,10.99,0,0.09,Não,10
33,85000,Financiada,12.0,Reforma residencial,A,8000,7.14,0,0.09,Não,8
33,62050,Financiada,17.0,Saúde,D,20000,,1,0.27,Sim,8
27,85000,Financiada,6.0,Reforma residencial,B,5500,11.36,0,0.06,Não,9
31,73000,Financiada,4.0,Reforma residencial,F,16000,19.41,1,0.22,Sim,6
32,73000,Financiada,7.0,Pessoal,C,4750,13.11,1,0.07,Sim,9
29,85000,Financiada,2.0,Reforma residencial,A,10000,7.88,0,0.12,Não,10
28,42996,Alugada,4.0,Educação,A,3000,7.68,0,0.07,Não,6
32,85000,Financiada,16.0,Pessoal,A,10000,7.74,0,0.12,Não,8
28,85000,Financiada,12.0,Saúde,B,18000,12.53,0,0.21,Não,10
28,75000,Alugada,0.0,Educação,A,12000,6.03,0,0.16,Não,6
28,36928,Própria,2.0,Saúde,D,7800,15.58,0,0.21,Sim,9
31,73000,Financiada,9.0,Consolidação de dívidas,E,18000,17.39,1,0.25,Sim,10
27,75000,Alugada,3.0,Empreendedorismo,B,12000,11.49,0,0.16,Não,5
27,85000,Própria,10.0,Empreendedorismo,C,19000,13.92,0,0.22,Não,5
34,75000,Alugada,2.0,Empreendedorismo,A,12000,7.29,0,0.16,Não,8
28,85000,Financiada,3.0,Consolidação de dívidas,A,7000,8.59,0,0.08,Não,5
28,69000,Alugada,1.0,Empreendedorismo,D,12000,14.46,1,0.17,Não,9
27,85000,Financiada,7.0,Educação,C,10400,13.16,0,0.12,Sim,6
33,75000,Alugada,0.0,Saúde,A,12000,7.88,0,0.16,Não,10
27,75000,Alugada,6.0,Reforma residencial,B,12000,10.99,0,0.16,Não,10
30,85000,Financiada,2.0,Educação,C,25000,12.84,0,0.29,Sim,8
35,69000,Alugada,1.0,Educação,B,12000,11.26,1,0.17,Não,5
28,75000,Alugada,1.0,Reforma residencial,A,12000,9.63,0,0.16,Não,7
31,85000,Financiada,14.0,Consolidação de dívidas,A,10400,9.32,0,0.12,Não,10
35,85000,Financiada,0.0,Educação,B,20000,12.21,0,0.24,Não,10
31,85000,Outra,4.0,Reforma residencial,B,16000,11.89,0,0.19,Não,10
29,85000,Financiada,0.0,Empreendedorismo,E,10000,16.63,0,0.12,Não,8
34,85000,Financiada,19.0,Educação,D,8500,14.42,0,0.1,Sim,8
30,76000,Alugada,3.0,Consolidação de dívidas,B,12000,10.99,0,0.16,Não,10
29,76663,Alugada,9.0,Educação,A,12000,,0,0.16,Não,9
28,78000,Alugada,5.0,Empreendedorismo,B,12000,10.62,0,0.15,Não,10
29,73000,Financiada,6.0,Educação,D,21000,13.36,1,0.29,Sim,7
28,36400,Própria,3.0,Pessoal,B,7000,11.11,0,0.19,Não,9
30,80000,Alugada,7.0,Empreendedorismo,A,12000,8.9,0,0.15,Não,10
32,85000,Financiada,1.0,Reforma residencial,C,7500,10.78,0,0.09,Não,10
28,85100,Financiada,12.0,Educação,A,8000,7.51,0,0.09,Não,8
27,80000,Alugada,3.0,Educação,D,12000,17.58,0,0.15,Não,7
29,85200,Financiada,5.0,Saúde,C,8900,,0,0.1,Sim,6
31,85224,Própria,15.0,Pessoal,B,6000,10.0,0,0.07,Não,9
32,80000,Alugada,3.0,Reforma residencial,A,12000,6.62,0,0.15,Não,10
31,80000,Alugada,15.0,Consolidação de dívidas,A,12000,5.79,0,0.15,Não,5
29,85500,Financiada,3.0,Educação,A,9500,,0,0.11,Não,9
30,85634,Financiada,4.0,Pessoal,A,14000,7.66,0,0.16,Não,8
27,73680,Financiada,11.0,Consolidação de dívidas,E,10000,17.93,1,0.14,Sim,6
34,85800,Própria,11.0,Empreendedorismo,A,5000,7.4,0,0.06,Não,6
27,62900,Alugada,3.0,Saúde,D,12000,15.95,1,0.16,Não,9
32,74000,Financiada,16.0,Educação,B,13650,12.42,1,0.18,Não,10
29,86000,Financiada,5.0,Pessoal,C,14000,14.27,0,0.16,Não,9
30,36000,Própria,6.0,Saúde,B,10000,12.69,0,0.28,Não,10
32,86000,Financiada,4.0,Saúde,B,10800,12.42,0,0.13,Não,7
32,86000,Financiada,4.0,Saúde,A,8400,6.62,0,0.1,Não,8
35,86000,Própria,5.0,Saúde,B,18000,,0,0.21,Não,6
31,80400,Alugada,0.0,Consolidação de dívidas,A,12000,7.29,0,0.15,Não,10
28,86000,Financiada,12.0,Pessoal,A,15600,5.99,0,0.18,Não,7
33,86000,Financiada,5.0,Empreendedorismo,D,15000,16.49,0,0.17,Sim,9
27,86000,Financiada,6.0,Reforma residencial,B,4500,10.37,0,0.05,Não,6
29,86000,Financiada,9.0,Consolidação de dívidas,A,8400,,0,0.1,Não,10
27,81193,Alugada,2.0,Consolidação de dívidas,B,12000,10.71,0,0.15,Não,6
35,86000,Financiada,19.0,Saúde,A,20000,6.54,0,0.23,Não,10
28,86000,Financiada,6.0,Pessoal,C,2650,13.23,0,0.03,Sim,5
28,86000,Financiada,12.0,Educação,B,15000,10.62,0,0.17,Não,10
31,83000,Alugada,2.0,Pessoal,B,12000,12.42,0,0.14,Não,7
30,86000,Financiada,7.0,Consolidação de dívidas,B,10000,,0,0.12,Não,10
27,74000,Financiada,3.0,Pessoal,B,25000,11.46,1,0.34,Não,5
28,84000,Alugada,1.0,Pessoal,B,12000,11.71,0,0.14,Não,8
31,86004,Própria,8.0,Empreendedorismo,B,2000,10.74,0,0.02,Não,6
28,86004,Financiada,12.0,Empreendedorismo,B,3000,9.99,0,0.03,Não,5
32,86004,Financiada,16.0,Consolidação de dívidas,A,8000,5.79,0,0.09,Não,5
27,86004,Financiada,8.0,Reforma residencial,D,16000,14.42,0,0.19,Não,6
29,86028,Financiada,4.0,Reforma residencial,E,25000,16.82,0,0.29,Não,9
34,86100,Financiada,5.0,Empreendedorismo,A,18000,6.99,0,0.21,Não,5
28,86304,Financiada,12.0,Consolidação de dívidas,A,6000,5.79,0,0.07,Não,10
27,86399,Financiada,7.0,Pessoal,A,2250,,0,0.03,Não,6
32,86400,Financiada,16.0,Saúde,A,8000,6.03,0,0.09,Não,10
